지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),지면온도(°C)
108,2022.4.9 4:00,13.4,,2.9,200,40,1004.8,9.4
108,2022.4.9 5:00,14,,2.7,200,38,1004.6,9.3
108,2022.4.9 6:00,13.8,,1.2,160,39,1004.7,9.2
108,2022.4.9 7:00,13.2,,2,360,44,1005.3,10.5
108,2022.4.9 8:00,12.5,0.5,1.2,320,66,1005.2,12.1
108,2022.4.9 9:00,14.1,0,0.5,70,60,1005.6,16.4
108,2022.4.9 10:00,17,,1.9,140,50,1005.3,22.1
108,2022.4.9 11:00,19.1,,4.8,200,43,1004.7,26.2
108,2022.4.9 12:00,21.3,,4.6,230,42,1003.9,30.8
108,2022.4.9 13:00,22.6,,5.9,200,37,1003.7,32.7
108,2022.4.9 14:00,23.8,,3.8,200,35,1003.2,33.5
108,2022.4.9 15:00,24.1,,4,200,35,1002.9,32
108,2022.4.9 16:00,23.8,,4.6,230,36,1002.9,28.5
108,2022.4.9 17:00,22.5,,5,200,38,1003,22.8
108,2022.4.9 18:00,21.4,,3.3,200,40,1003.4,19.1
108,2022.4.9 19:00,19.5,,4.4,180,43,1003.9,16.5
108,2022.4.9 20:00,18.5,,4.6,200,44,1004.5,15
108,2022.4.9 21:00,18.1,,3.6,200,46,1005.4,14.1
108,2022.4.9 22:00,17.7,,4.1,200,46,1005.7,13.5
108,2022.4.9 23:00,17.1,,2.2,200,46,1005.6,12.6
108,2022.4.10 0:00,16.2,,0.4,0,47,1005.8,11.6
108,2022.4.10 1:00,15.2,,1.2,20,52,1005.6,11
108,2022.4.10 2:00,14.8,,1.2,70,54,1005.2,10.6
108,2022.4.10 3:00,14.5,,1.7,20,52,1005.2,10.2
108,2022.4.10 4:00,13.8,,0.9,270,54,1005.6,9.6
108,2022.4.10 5:00,13.3,,0.6,270,55,1005.7,9.2
108,2022.4.10 6:00,12.9,,0.6,110,57,1006.3,8.8
108,2022.4.10 7:00,13,,0.5,200,57,1007.2,9.7
108,2022.4.10 8:00,14.8,,1.6,200,55,1007.6,13.6
108,2022.4.10 9:00,17.2,,1.6,160,49,1007.5,20.4
108,2022.4.10 10:00,19.4,,2,140,42,1007.8,26.9
108,2022.4.10 11:00,21.3,,2.3,230,36,1007.8,32.2
108,2022.4.10 12:00,22.6,,3,230,29,1007.1,35.6
108,2022.4.10 13:00,23.3,,3.9,250,28,1006.1,37.1
108,2022.4.10 14:00,24.1,,3.2,250,26,1005.4,37.3
108,2022.4.10 15:00,25,,3,270,26,1004.7,35.6
108,2022.4.10 16:00,24.2,,3.9,270,29,1004.2,31.5
108,2022.4.10 17:00,23.2,,4.1,250,33,1004.3,24.6
108,2022.4.10 18:00,21.6,,3.2,270,36,1004.7,20
108,2022.4.10 19:00,18.8,,4,270,50,1005.4,17
108,2022.4.10 20:00,17.7,,2.8,290,55,1006,15.4
108,2022.4.10 21:00,16.7,,1.2,270,57,1006.9,14.1
108,2022.4.10 22:00,15.9,,0.8,20,59,1006.4,13
108,2022.4.10 23:00,15.5,,1.4,360,61,1006.1,12.7
108,2022.4.11 0:00,15.1,,1,360,62,1006,12
108,2022.4.11 1:00,14.6,,1.6,20,64,1005.7,11.6
108,2022.4.11 2:00,14.3,,1,50,65,1005.5,11.5
108,2022.4.11 3:00,13.9,,2.5,50,69,1005.3,11.7
108,2022.4.11 4:00,13.9,,1.9,20,68,1005.3,11.2
108,2022.4.11 5:00,13.7,,1.3,70,69,1005.3,11.2
108,2022.4.11 6:00,13.5,,2.6,70,71,1005.3,11.1
108,2022.4.11 7:00,14.1,,2.2,70,70,1005.5,12.3
108,2022.4.11 8:00,15.1,,2.3,50,69,1005.7,15.1
108,2022.4.11 9:00,18.1,,2,70,59,1005,22.6
108,2022.4.11 10:00,20.6,,1.6,70,52,1004.7,29.4
108,2022.4.11 11:00,22.4,,2.3,160,50,1004.2,34
108,2022.4.11 12:00,23.7,,2.4,180,45,1003,39.2
108,2022.4.11 13:00,25,,3,180,43,1002,40.6
108,2022.4.11 14:00,25.8,,3.1,230,37,1001.1,40.7
108,2022.4.11 15:00,26.4,,3.3,200,36,1000.3,38.5
108,2022.4.11 16:00,26.2,,3.1,230,40,999.8,34.4
108,2022.4.11 17:00,25.4,,3.7,200,41,999.9,27
108,2022.4.11 18:00,24.4,,3,270,51,999.6,22.5
108,2022.4.11 19:00,22.2,,3.7,270,59,1000,19.5
108,2022.4.11 20:00,20.6,,2.3,270,67,1000.3,17.6
108,2022.4.11 21:00,19.4,,2.9,270,71,1001.3,16.6
108,2022.4.11 22:00,18.6,,3.1,270,75,1001.6,16
108,2022.4.11 23:00,18.2,,1.7,250,77,1001.7,15.2
108,2022.4.12 0:00,17.7,,1.8,250,81,1001.6,15.1
108,2022.4.12 1:00,18,,3.6,230,85,1001.6,16.7
108,2022.4.12 2:00,17.8,,2.4,250,87,1001.1,16.7
108,2022.4.12 3:00,17.6,,1.3,230,86,1001.2,16.7
108,2022.4.12 4:00,17.4,0,1.5,270,87,1001.4,16.5
108,2022.4.12 5:00,17.3,0,0.4,0,87,1001.6,16.3
108,2022.4.12 6:00,17.6,,2.2,200,85,1001.6,16.2
108,2022.4.12 7:00,17.8,,3.1,200,83,1001.5,16.6
108,2022.4.12 8:00,17.9,,2.6,250,84,1001.4,17.6
108,2022.4.12 9:00,18.7,,2.7,200,78,1001,21.6
108,2022.4.12 10:00,19.6,,3.2,230,72,1001.8,23.7
108,2022.4.12 11:00,22,,4,250,67,1002,28.7
108,2022.4.12 12:00,23.1,,3.8,230,63,1000.9,29.6
108,2022.4.12 13:00,24.5,,2.9,230,58,999.5,40.1
108,2022.4.12 14:00,25.9,,3,200,54,998.7,42.6
108,2022.4.12 15:00,26.1,,4.6,230,52,998,40.3
108,2022.4.12 16:00,25.9,,3.1,230,54,997.6,37.1
108,2022.4.12 17:00,22.8,,5.2,270,65,998.3,27.8
108,2022.4.12 18:00,17.9,,6.3,290,84,999.7,20.4
108,2022.4.12 19:00,16.7,,4.1,270,87,1000,17.9
108,2022.4.12 20:00,17,,2.6,270,85,1000.8,17.3
108,2022.4.12 21:00,17.2,0,2,140,87,1000.2,15.9
108,2022.4.12 22:00,17.3,0.4,1.1,200,89,1000.4,16.1
108,2022.4.12 23:00,16.5,0.1,2.8,250,86,1000.9,15
108,2022.4.13 0:00,15.9,0,2.4,290,88,1000.9,14.7
108,2022.4.13 1:00,15.7,,1.3,290,88,1000.8,14.6
108,2022.4.13 2:00,15.7,0.3,1.3,270,91,1000.8,14.6
108,2022.4.13 3:00,15.5,0.5,2.1,270,93,1000.9,14.5
108,2022.4.13 4:00,15.3,0.1,2.2,290,94,1001,14.3
108,2022.4.13 5:00,15.1,0.1,3.3,70,92,1001.1,14.2
108,2022.4.13 6:00,13.9,0.1,4.3,50,92,1001.1,13
108,2022.4.13 7:00,13.6,0.2,3.2,50,91,1001.9,12.9
108,2022.4.13 8:00,13.3,,5.3,50,87,1002.5,13.2
108,2022.4.13 9:00,13.5,,5,50,82,1003.5,14.1
108,2022.4.13 10:00,13.4,,5.3,70,74,1004.3,13.7
108,2022.4.13 11:00,13.4,,5.6,70,71,1005,14.8
108,2022.4.13 12:00,13.3,,6.1,70,68,1005.1,14.5
108,2022.4.13 13:00,13.1,,5.3,50,67,1005.2,14.1
108,2022.4.13 14:00,12.3,,5.1,70,55,1005,12.4
108,2022.4.13 15:00,12.2,,5.7,70,55,1004.6,12.8
108,2022.4.13 16:00,12.3,,7.4,50,57,1004.1,12.9
108,2022.4.13 17:00,12.2,,6.6,50,58,1004.4,11.9
108,2022.4.13 18:00,12.3,,4.9,70,58,1004.7,11.7
108,2022.4.13 19:00,12.3,,4.4,70,59,1004.9,11
108,2022.4.13 20:00,12.2,,5,70,59,1006,10.6
108,2022.4.13 21:00,12.2,,6.1,50,57,1006.7,10.4
108,2022.4.13 22:00,12,,5.6,70,52,1006.8,10.2
108,2022.4.13 23:00,12,,4.9,70,49,1006.7,10.1
108,2022.4.14 0:00,12.1,,6.4,70,49,1007.1,10.1
108,2022.4.14 1:00,12.2,,4.1,50,49,1007.1,10.1
108,2022.4.14 2:00,12.2,,4.8,70,49,1006.5,10.1
108,2022.4.14 3:00,12.2,,3.8,70,48,1006.3,10.1
108,2022.4.14 4:00,12.2,,4.5,50,46,1006.5,10
108,2022.4.14 5:00,12.1,,4.2,70,47,1006.3,10
108,2022.4.14 6:00,11.9,,4.8,70,51,1006.7,9.9
108,2022.4.14 7:00,11.9,,4.1,70,56,1007.5,10.1
108,2022.4.14 8:00,12.1,,4.7,70,60,1007.6,11.2
108,2022.4.14 9:00,12.2,,4.3,70,65,1008.1,12.9
108,2022.4.14 10:00,12.2,,5.3,50,64,1009,13.4
108,2022.4.14 11:00,13.2,,4.2,70,59,1008.9,17.8
108,2022.4.14 12:00,14.3,,3.8,70,57,1008.5,21.9
108,2022.4.14 13:00,14.8,,4.1,70,53,1007.7,24.3
108,2022.4.14 14:00,15.1,,3.4,90,52,1007.5,23.9
108,2022.4.14 15:00,15.1,,4.4,70,50,1006.9,23.3
108,2022.4.14 16:00,15,,3.1,70,50,1007.4,20.1
108,2022.4.14 17:00,15.1,,3.2,70,50,1007.4,18.5
108,2022.4.14 18:00,15,,2.4,70,49,1007.9,16.5
108,2022.4.14 19:00,14.1,,2.8,70,50,1008,11.9
108,2022.4.14 20:00,13.4,,3.4,70,51,1008.3,10.2
108,2022.4.14 21:00,13.1,,3,70,52,1009.3,10.4
108,2022.4.14 22:00,12.6,,3.5,70,52,1010,10.1
108,2022.4.14 23:00,11.9,,3.3,50,53,1009.6,9.2
108,2022.4.15 0:00,11.4,,2.4,70,55,1010.1,9
108,2022.4.15 1:00,10.8,,2.2,50,56,1009.9,8.1
108,2022.4.15 2:00,10.2,,2.3,70,57,1009.2,7.6
108,2022.4.15 3:00,9.6,,3.5,50,57,1009.2,6.6
108,2022.4.15 4:00,9,,3,50,57,1008.9,5.4
108,2022.4.15 5:00,8.2,,2.3,50,61,1008.7,4.5
108,2022.4.15 6:00,7.7,,2.6,50,62,1009,4
108,2022.4.15 7:00,7.9,,2.5,50,64,1009.3,5.2
108,2022.4.15 8:00,10.1,,2.1,70,57,1009.4,12.7
108,2022.4.15 9:00,12.7,,3.3,90,49,1008.9,20.9
108,2022.4.15 10:00,14.2,,1.5,110,43,1008.7,29.4
108,2022.4.15 11:00,15.7,,2.3,270,41,1008.5,35.6
108,2022.4.15 12:00,16.4,,3.4,290,36,1007.6,39.1
108,2022.4.15 13:00,17.5,,4.1,250,31,1006.9,41
108,2022.4.15 14:00,18.3,,4.4,320,31,1006,41
108,2022.4.15 15:00,18.9,,3.7,250,30,1004.7,38.5
108,2022.4.15 16:00,19.2,,3.3,250,32,1003.6,34.6
108,2022.4.15 17:00,17.9,,5.5,230,39,1003.8,27.1
108,2022.4.15 18:00,16.2,,4.8,270,43,1004.5,17.9
108,2022.4.15 19:00,14.8,,2.9,250,51,1005,13.6
108,2022.4.15 20:00,14,,2.4,320,54,1006,11.5
108,2022.4.15 21:00,13.8,,3.9,20,45,1007.1,10.1
108,2022.4.15 22:00,12.6,,3.1,20,48,1007.6,8.6
108,2022.4.15 23:00,12,,2.1,20,51,1007.6,7.5
108,2022.4.16 0:00,11.3,,1,20,52,1008,6.2
108,2022.4.16 1:00,10.3,,0.3,0,56,1008.2,5.1
108,2022.4.16 2:00,9.5,,0.8,230,59,1008.1,4.5
108,2022.4.16 3:00,8.7,,2.2,20,63,1008,4.2
108,2022.4.16 4:00,8.3,,1,20,64,1007.9,3.2
108,2022.4.16 5:00,7.4,,2.3,50,68,1007.7,3.1
108,2022.4.16 6:00,7.2,,1.7,360,69,1008,2.6
108,2022.4.16 7:00,7.7,,1.3,360,69,1008.5,4.6
108,2022.4.16 8:00,9.8,,0.8,180,65,1008.7,13.4
108,2022.4.16 9:00,12.7,,2.6,180,56,1008.7,23
108,2022.4.16 10:00,14.7,,2.5,200,48,1008.9,31.3
108,2022.4.16 11:00,16.2,,2.8,250,40,1008.6,37.3
108,2022.4.16 12:00,17.3,,3.3,270,33,1007.8,41.6
108,2022.4.16 13:00,18.1,,3.8,290,28,1007,43.4
108,2022.4.16 14:00,19.2,,4,290,20,1006.1,43
108,2022.4.16 15:00,20,,3.8,250,26,1005.5,40.7
108,2022.4.16 16:00,19.6,,4.3,250,21,1005.2,35.5
108,2022.4.16 17:00,18.7,,3.9,270,25,1005.1,28.5
108,2022.4.16 18:00,17.2,,3.8,250,25,1005.4,18.1
108,2022.4.16 19:00,15.3,,2.6,230,32,1005.5,12.6
108,2022.4.16 20:00,13.8,,2.5,270,36,1005.9,10
108,2022.4.16 21:00,12.7,,2.1,230,45,1006.8,8.6
108,2022.4.16 22:00,11.5,,2.9,230,59,1007.1,7.8
108,2022.4.16 23:00,10.7,,2.2,250,65,1007.2,6.7
108,2022.4.17 0:00,10.1,,2.4,250,71,1007.4,6.2
108,2022.4.17 1:00,9.4,,1.3,230,75,1007.6,5
108,2022.4.17 2:00,8.9,,2.8,180,82,1007.5,5.1
108,2022.4.17 3:00,8.4,,1.3,270,82,1007.5,3.9
108,2022.4.17 4:00,7.8,,1.2,270,84,1007.5,3.1
108,2022.4.17 5:00,7.6,,0.7,160,85,1007.5,2.8
108,2022.4.17 6:00,7.2,,1.3,90,86,1007.7,2.6
108,2022.4.17 7:00,7.5,,0.5,110,85,1008.1,5.1
108,2022.4.17 8:00,9.6,,1.7,20,79,1008.6,13.2
108,2022.4.17 9:00,11.8,,1.7,50,65,1008.7,22.6
108,2022.4.17 10:00,14,,1.8,180,52,1009.2,31.6
108,2022.4.17 11:00,16,,2.9,180,44,1008.9,38.6
108,2022.4.17 12:00,18.2,,3.1,180,36,1008.3,43.9
108,2022.4.17 13:00,19.4,,4.1,270,34,1007.7,45.4
108,2022.4.17 14:00,21.3,,3.1,230,28,1007,45.6
108,2022.4.17 15:00,21.2,,4.8,270,31,1006.7,41.2
108,2022.4.17 16:00,21,,3.2,250,33,1006.5,37.2
108,2022.4.17 17:00,19.7,,4.1,250,27,1006.6,28
108,2022.4.17 18:00,18.9,,2.5,230,25,1006.4,19.7
108,2022.4.17 19:00,17.1,,2.5,270,27,1006.7,14.5
108,2022.4.17 20:00,15.5,,2.7,270,40,1007.1,12.2
108,2022.4.17 21:00,14.4,,1.8,250,45,1007.4,10.1
108,2022.4.17 22:00,13.4,,3.2,250,55,1008.1,10
108,2022.4.17 23:00,12.7,,3.8,250,58,1008.3,9.9
108,2022.4.18 0:00,12.2,,2.3,250,60,1008.6,9.3
108,2022.4.18 1:00,12,,1,250,61,1008.9,9.3
108,2022.4.18 2:00,11.9,,1.5,200,62,1008.6,9.5
108,2022.4.18 3:00,11.5,,0.6,200,63,1008.2,9
108,2022.4.18 4:00,11.4,,0.8,160,61,1007.8,9.2
108,2022.4.18 5:00,11.5,,0.6,20,64,1007.9,9.3
108,2022.4.18 6:00,11.6,,1.4,20,63,1007.8,9.5
108,2022.4.18 7:00,11.6,,1.6,50,63,1007.7,10.7
108,2022.4.18 8:00,12.5,,1.4,90,60,1008.2,14.4
108,2022.4.18 9:00,13.7,,1.5,180,51,1008.4,18.4
108,2022.4.18 10:00,15.2,,1.9,200,45,1008.2,24.6
108,2022.4.18 11:00,16.8,,2.7,230,39,1008.2,29.1
108,2022.4.18 12:00,18.3,,3.6,250,36,1007.8,36.1
108,2022.4.18 13:00,19.9,,3.7,230,30,1006.8,42.9
108,2022.4.18 14:00,21.4,,3.6,200,26,1006.2,44.2
108,2022.4.18 15:00,20.8,,5.1,250,23,1006.2,39.6
108,2022.4.18 16:00,20.1,,3.8,270,30,1006.1,35.1
108,2022.4.18 17:00,19.7,,4.1,270,26,1006.1,28.5
108,2022.4.18 18:00,19.1,,3.3,250,25,1005.8,19.5
108,2022.4.18 19:00,17.5,,3,250,31,1005.8,14.2
108,2022.4.18 20:00,15.4,,3.1,250,42,1006.6,11.4
108,2022.4.18 21:00,14.2,,2.7,250,47,1007.4,10.1
108,2022.4.18 22:00,13.2,,2.5,200,56,1007.6,8.8
108,2022.4.18 23:00,12.5,,1.6,200,58,1007.7,7.6
108,2022.4.19 0:00,12.1,,2.3,250,61,1007.9,7.6
108,2022.4.19 1:00,11.4,,1.4,270,63,1008.1,6.6
108,2022.4.19 2:00,11,,1.3,270,68,1007.9,6
108,2022.4.19 3:00,10.4,,1.7,250,69,1007.6,5.4
108,2022.4.19 4:00,10.1,,1,270,72,1007.3,4.6
108,2022.4.19 5:00,9.7,,1.1,20,74,1007.1,4.5
108,2022.4.19 6:00,9.1,,1.7,50,74,1007.2,4.1
108,2022.4.19 7:00,9.1,,1.8,20,75,1007.5,6.6
108,2022.4.19 8:00,11.3,,1.7,50,68,1007.8,14.5
108,2022.4.19 9:00,14.1,,1.7,20,58,1007.9,23.7
108,2022.4.19 10:00,16.6,,2.2,160,48,1007.9,32.5
108,2022.4.19 11:00,18.3,,1.9,200,44,1007.7,39.4
108,2022.4.19 12:00,20.2,,2.5,200,39,1007.3,44.2
108,2022.4.19 13:00,21.7,,2.5,180,36,1006.8,46.3
108,2022.4.19 14:00,22,,3.6,250,35,1006.2,45.1
108,2022.4.19 15:00,21.8,,4,270,31,1005.8,42.4
108,2022.4.19 16:00,20.9,,5.1,250,32,1005.7,36.8
108,2022.4.19 17:00,20.1,,3.9,250,32,1005.5,30.1
108,2022.4.19 18:00,18.9,,4.6,250,35,1005.4,19.6
108,2022.4.19 19:00,17.2,,2.7,270,37,1005.6,14.2
108,2022.4.19 20:00,15.7,,3.7,250,40,1006.1,11.6
108,2022.4.19 21:00,14.7,,2.7,250,47,1006.6,10.3
108,2022.4.19 22:00,13.8,,1.5,230,54,1007.1,8.8
108,2022.4.19 23:00,13,,1.9,250,57,1007.2,8
108,2022.4.20 0:00,12.3,,1.5,250,62,1007.6,7.1
108,2022.4.20 1:00,11.7,,0.9,250,65,1007.4,6.4
108,2022.4.20 2:00,11.1,,1,270,68,1007.2,5.3
108,2022.4.20 3:00,10.7,,1.2,250,70,1007,5.1
108,2022.4.20 4:00,10.5,,1.3,270,73,1006.8,4.9
108,2022.4.20 5:00,10.1,,0.6,250,73,1006.6,4.1
108,2022.4.20 6:00,9.8,,0.7,360,74,1006.9,4.2
108,2022.4.20 7:00,9.9,,0.9,20,75,1007.3,6.9
108,2022.4.20 8:00,12.2,,2,50,67,1007.5,15.9
108,2022.4.20 9:00,14.8,,1.6,90,53,1007.4,26.3
108,2022.4.20 10:00,16.9,,1,250,43,1007,35.7
108,2022.4.20 11:00,18.9,,3.1,230,35,1006.9,41.9
108,2022.4.20 12:00,20.8,,3.4,200,32,1005.9,46.9
108,2022.4.20 13:00,21.7,,3.9,200,29,1005.5,47.8
108,2022.4.20 14:00,21.9,,4.1,200,25,1004.8,46.9
108,2022.4.20 15:00,21.4,,4.6,290,30,1004.1,43.4
108,2022.4.20 16:00,22,,3.3,250,29,1003.6,38.7
108,2022.4.20 17:00,21.3,,3.8,270,27,1003.4,31.1
108,2022.4.20 18:00,20.2,,2.9,250,30,1003.4,20.4
108,2022.4.20 19:00,18.2,,2.9,250,37,1003.5,14.9
108,2022.4.20 20:00,16.5,,3.3,250,40,1003.8,12.1
108,2022.4.20 21:00,15,,2.2,270,48,1004.6,10.2
108,2022.4.20 22:00,14.2,,2.5,270,54,1004.8,9.4
108,2022.4.20 23:00,13.5,,1.6,270,54,1004.7,8
108,2022.4.21 0:00,12.9,,1.6,250,53,1004.9,7.2
108,2022.4.21 1:00,12.2,,0.8,230,55,1004.7,5.9
108,2022.4.21 2:00,11.8,,0.9,160,55,1004.3,5.8
108,2022.4.21 3:00,11.4,,1.5,20,53,1003.7,5.3
108,2022.4.21 4:00,10.7,,2,20,56,1003.4,4.9
108,2022.4.21 5:00,10.2,,2,50,61,1003.1,4.4
108,2022.4.21 6:00,9.7,,1.9,50,65,1002.9,4.2
108,2022.4.21 7:00,10.2,,1.3,70,65,1002.8,8
108,2022.4.21 8:00,12.8,,1.6,50,58,1002.6,16.1
108,2022.4.21 9:00,15.2,,1.7,70,52,1002.8,24.4
108,2022.4.21 10:00,17.4,,1.2,320,36,1002.4,33.4
108,2022.4.21 11:00,20,,2.5,180,24,1002.2,40
108,2022.4.21 12:00,21.3,,3.7,200,22,1001.7,41.5
108,2022.4.21 13:00,21.1,,3.9,230,25,1001.4,34.9
108,2022.4.21 14:00,22.5,,3.9,200,23,1000.4,38.8
108,2022.4.21 15:00,21.9,,4.5,250,25,999.8,33.9
108,2022.4.21 16:00,21.4,,5.7,200,23,999.7,30.3
108,2022.4.21 17:00,20.2,,5.2,200,47,999.9,26.8
108,2022.4.21 18:00,18.8,,4.1,230,54,1000,20.5
108,2022.4.21 19:00,17.8,,3.9,230,55,1000.2,16
108,2022.4.21 20:00,17,,3.7,200,58,1000.4,13.5
108,2022.4.21 21:00,16.8,,3.2,200,55,1001,15.2
108,2022.4.21 22:00,16.3,,4.3,180,59,1000.8,13.1
108,2022.4.21 23:00,15.9,,2.7,200,59,1000.9,12.4
108,2022.4.22 0:00,15.3,,2.4,230,61,1001.1,11
108,2022.4.22 1:00,15.1,,2.5,200,59,1001.1,10.5
108,2022.4.22 2:00,14.9,,2.9,200,61,1000.7,10.2
108,2022.4.22 3:00,14.5,,2.5,230,62,1000.7,9.9
108,2022.4.22 4:00,14.2,,2.2,230,64,1000.5,11.3
108,2022.4.22 5:00,14.3,,5.2,180,69,1000.3,12.6
108,2022.4.22 6:00,14.6,,2.8,200,68,1000.1,13.1
108,2022.4.22 7:00,14.8,,2.7,200,69,1000.3,14
108,2022.4.22 8:00,15.4,,3.8,200,70,999.7,17.1
108,2022.4.22 9:00,16.3,,4.2,200,67,999.3,19.4
108,2022.4.22 10:00,16.8,,4.2,200,69,999.8,17.8
108,2022.4.22 11:00,16.6,,5.3,230,71,1000.1,17
108,2022.4.22 12:00,16.8,,4.7,230,74,999.7,18.4
108,2022.4.22 13:00,16.3,,5.3,230,79,999.5,18
108,2022.4.22 14:00,15.7,,3.9,200,81,999.6,16.4
108,2022.4.22 15:00,15.8,,3.5,200,82,999.1,17.2
108,2022.4.22 16:00,15.4,,3.7,230,85,999,17.4
108,2022.4.22 17:00,15.1,,3.4,230,87,999.2,15.9
108,2022.4.22 18:00,14.9,,2.8,230,87,999.5,15.4
108,2022.4.22 19:00,14.5,,3.2,200,89,999.9,14.5
108,2022.4.22 20:00,14.2,,3,250,89,1000.3,13.9
108,2022.4.22 21:00,14.2,,2.8,230,89,1001.1,13.8
108,2022.4.22 22:00,13.9,,3,230,88,1002,13.5
108,2022.4.22 23:00,13.6,,3,200,88,1002,13.2
108,2022.4.23 0:00,13.2,,2.5,200,85,1002.6,12.7
108,2022.4.23 1:00,12.8,,2.6,200,86,1003.1,12.4
108,2022.4.23 2:00,12.6,,0.9,320,86,1002.8,12.1
108,2022.4.23 3:00,12,,1,230,87,1003,8.4
108,2022.4.23 4:00,11.2,,1.2,250,88,1003.2,6.7
108,2022.4.23 5:00,10.8,,0.6,320,92,1003.2,5.9
108,2022.4.23 6:00,10.5,,1.1,20,93,1003.4,6.7
108,2022.4.23 7:00,10.7,,1.5,360,93,1003.7,9.9
108,2022.4.23 8:00,12.2,,1.6,50,90,1004.3,15.3
108,2022.4.23 9:00,14.3,,1.4,360,80,1004.7,24.1
108,2022.4.23 10:00,16.7,,2,50,67,1004.3,30
108,2022.4.23 11:00,18.6,,2.3,70,54,1004.1,37.8
108,2022.4.23 12:00,19.8,,2.3,140,48,1003.5,39.9
108,2022.4.23 13:00,21.7,,1.9,70,41,1002.4,44.8
108,2022.4.23 14:00,23.4,,2.4,110,32,1001.3,48
108,2022.4.23 15:00,24.7,,2.2,140,22,1000,47.5
108,2022.4.23 16:00,25.1,,2.1,140,23,999.2,37.8
108,2022.4.23 17:00,24.7,,2.2,110,24,999,32.1
108,2022.4.23 18:00,24.3,,0.6,250,24,999.2,24.2
108,2022.4.23 19:00,22.8,,0.9,250,28,999.4,17.2
108,2022.4.23 20:00,20.8,,2.3,250,40,999.8,14.4
108,2022.4.23 21:00,19.3,,1.4,250,44,1000.1,11.6
108,2022.4.23 22:00,18,,2,250,47,1000.4,10.8
108,2022.4.23 23:00,17.1,,2,250,55,1000.6,9.9
108,2022.4.24 0:00,16.8,,2,230,60,1001.1,10.2
108,2022.4.24 1:00,17.1,,2.5,250,57,1001.2,13
108,2022.4.24 2:00,17,,2.3,270,58,1001.3,14.8
108,2022.4.24 3:00,16.3,,1.5,250,60,1001.3,11.6
108,2022.4.24 4:00,16,,3.4,230,76,1001.5,14.1
108,2022.4.24 5:00,15.5,0,2,200,81,1001.6,14
108,2022.4.24 6:00,15.1,0.1,0.9,360,87,1001.9,13.8
108,2022.4.24 7:00,15.1,0.1,0.1,0,90,1002.1,14.6
108,2022.4.24 8:00,15.5,0.1,1.7,50,91,1002.1,16
108,2022.4.24 9:00,16.1,0,1,340,88,1002,17.8
108,2022.4.24 10:00,17.7,0,1.5,200,81,1001.5,24.2
108,2022.4.24 11:00,19.7,,2.4,180,71,1001.4,34.2
108,2022.4.24 12:00,21,,2.1,270,59,1000.8,38.5
108,2022.4.24 13:00,22.8,,2.5,230,52,1000.1,49
108,2022.4.24 14:00,24.1,,3.6,270,51,999.5,48.4
108,2022.4.24 15:00,24.1,,2.9,250,51,999.5,45.3
108,2022.4.24 16:00,24.3,,2.5,270,49,999.1,40.6
108,2022.4.24 17:00,23.8,,2.9,270,55,999.4,33.2
108,2022.4.24 18:00,21.6,,4,270,64,999.9,23.6
108,2022.4.24 19:00,19.2,,3.1,270,72,1000.2,18
108,2022.4.24 20:00,17.6,,2.8,250,78,1000.7,15.1
108,2022.4.24 21:00,16.9,,2.7,230,83,1001.8,16.6
108,2022.4.24 22:00,17.2,,2.8,200,84,1002.3,17.1
108,2022.4.24 23:00,17,,3,200,87,1002.3,17
108,2022.4.25 0:00,17,0,1.6,200,88,1002.2,16.8
108,2022.4.25 1:00,17.1,0.1,0.8,180,91,1002.6,16.5
108,2022.4.25 2:00,17.2,0.2,0.6,270,93,1002.4,16.4
108,2022.4.25 3:00,17.1,0.1,1,250,93,1002.5,16.3
108,2022.4.25 4:00,17.1,0.2,0.7,180,94,1002.4,16.3
108,2022.4.25 5:00,17.1,0.1,0.9,180,94,1002.7,16.3
108,2022.4.25 6:00,17.2,0.1,0.9,340,95,1003.1,16.3
108,2022.4.25 7:00,17.2,0.2,1.8,50,95,1003.4,16.9
108,2022.4.25 8:00,17.5,0.1,2.2,50,96,1003.5,17.8
108,2022.4.25 9:00,18,0,2.6,50,94,1003.4,19.9
108,2022.4.25 10:00,18.5,,2.7,50,91,1003.3,20.7
108,2022.4.25 11:00,19.4,,1,70,85,1003.5,23
108,2022.4.25 12:00,20.5,,1.2,70,81,1002.8,25.6
108,2022.4.25 13:00,21.8,,1.6,50,70,1002.2,31.3
108,2022.4.25 14:00,23.2,,2.2,50,66,1001,32.6
108,2022.4.25 15:00,23.4,,2.3,50,64,999.9,28.6
108,2022.4.25 16:00,23.5,,1.2,50,64,999.1,27.3
108,2022.4.25 17:00,23.2,,1.7,320,64,999,24
108,2022.4.25 18:00,22.8,,0.8,290,65,998.5,21
108,2022.4.25 19:00,22,,0.9,360,69,997.8,18.6
108,2022.4.25 20:00,21.4,,1.2,290,72,998,17.7
108,2022.4.25 21:00,21.1,,1.3,360,74,998.8,17.6
108,2022.4.25 22:00,20.6,0,1.4,50,77,997.8,17.3
108,2022.4.25 23:00,20.4,0,1.7,70,78,996.8,17.2
108,2022.4.26 0:00,20.2,0.2,2.1,90,78,996.1,16.8
108,2022.4.26 1:00,19.7,0,1.2,70,80,995.6,16.6
108,2022.4.26 2:00,19.1,0.1,1.4,50,82,994.8,16.5
